Ticker_Symbol,Company_Name,Last_Sale,Market_Capitalization,ADR_TSO,IPO_Year,Sector,Industry,Summary_Quote
KIM^M,Kimco Realty Corporation,25.64,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^m
KMI,"Kinder Morgan, Inc.",20.27,45887330309,n/a,2011,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/kmi
KFS,"Kingsway Financial Services, Inc.",2.8858,64584717.67,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kfs
KGC,Kinross Gold Corporation,4.97,6224768400,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kgc
KEX,Kirby Corporation,73.59,4408188180,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/kex
KL,Kirkland Lake Gold Ltd.,48.76,10248767270,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kl
KRG,Kite Realty Group Trust,14.29,1200098436,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/krg
KKR,KKR & Co. Inc.,25.84,21772399423,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/kkr
KKR^A,KKR & Co. Inc.,26.76,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. Inc.,26.69,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^b
KIO,KKR Income Opportunities Fund,15.28,310800013.2,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/kio
KREF,KKR Real Estate Finance Trust Inc.,18.91,1085681135,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/kref
KNX,"Knight Transportation, Inc.",34.14,5821268994,n/a,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/knx
KNL,"Knoll, Inc.",23.06,1147825313,n/a,2004,Consumer Durables,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,18.57,607129325.6,n/a,2013,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/knop
KN,Knowles Corporation,20.28,1847819947,n/a,2014,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/kn
KSS,Kohl&#39;s Corporation,47.26,7657342994,n/a,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/kss
PHG,Koninklijke Philips N.V.,47.08,42620350625,n/a,n/a,Energy,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/phg
KTB,"Kontoor Brands, Inc.",34.24,1947547061,n/a,2019,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ktb
KOP,Koppers Holdings Inc.,26.51,548306754.2,n/a,2006,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/kop
KEP,Korea Electric Power Corporation,10.63,13648156277,n/a,1994,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/kep
KF,"Korea Fund, Inc. (The)",25.73,133810177.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kf
KFY,Korn Ferry ,39.08,2229649217,n/a,1999,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,6.32,2537218074,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kos
KRA,Kraton Corporation,27.44,870026689.3,n/a,2009,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kra
KR,Kroger Company (The),23.68,18915550067,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,10.95,1268080025,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kro
KT,KT Corporation,11.23,5506044923,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/kt
LB,"L Brands, Inc.",16.51,4562380648,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),5.52,38062900.56,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/scx
LHX,"L3Harris Technologies, Inc.",211.41,47203804287,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lhx
LH,Laboratory Corporation of America Holdings,167.56,16370612000,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,16.78,2009125982,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ladr
LAIX,LAIX Inc.,6.2,304743832.2,n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laix
LW,"Lamb Weston Holdings, Inc.",70.39,10254010458,n/a,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lw
LCI,Lannett Co Inc,10.3,405033265.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lci
LPI,"Laredo Petroleum, Inc.",2.48,588924640.2,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,55.47,42700170536,n/a,2004,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/lvs
LTM,LATAM Airlines Group S.A.,8.29,5027119775,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ltm
LGI,Lazard Global Total Return and Income Fund,15.48,148689068.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,34.34,3670344501,n/a,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
LOR,"Lazard World Dividend & Income Fund, Inc.",9.11,50142770.06,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/lor
LZB,La-Z-Boy Incorporated,31.87,1486181504,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/lzb
LCII,LCI Industries ,84.75,2120960789,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lcii
LEAF,Leaf Group Ltd.,4.18,108973089.1,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/leaf
LEA,Lear Corporation,112.26,6853152273,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lea
LEE,"Lee Enterprises, Incorporated",1.78,102925424.2,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/lee
LGC,Legacy Acquisition Corp.,10.17,381375000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lgc
LGC.U,Legacy Acquisition Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgc.ws
LM,"Legg Mason, Inc.",36.79,3191441886,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/lm
LMHA,"Legg Mason, Inc.",27.41,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmha
LMHB,"Legg Mason, Inc.",26.1,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmhb
LEG,"Leggett & Platt, Incorporated",37.19,4889373577,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/leg
JBK,Lehman ABS Corporation,29.3125,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,32.5692,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,32.2,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,6.4823,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
LDOS,"Leidos Holdings, Inc.",87.36,12563050806,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,1.69,229441095.8,n/a,2014,Finance,Real Estate,https://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,13.09,1141046909,n/a,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,51,16429465380,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,0,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",253.78,9827974626,n/a,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lii
LHC,Leo Holdings Corp.,10.2,255000000,n/a,2018,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/lhc
LHC.U,Leo Holdings Corp.,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lhc.u
LHC.WS,Leo Holdings Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lhc.ws
LEVI,Levi Strauss & Co,16.9,6633243020,n/a,2019,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/levi
LXP,Lexington Realty Trust,10.39,2438816200,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,56.45,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp^c
LPL,"LG Display Co., Ltd.",5.78,4136349492,n/a,2004,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,6.13,1254797489,n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",5.91,221896056.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asg
LBRT,Liberty Oilfield Services Inc.,10.77,1211883405,n/a,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/lbrt
LPT,Liberty Property Trust,52.12,7735965309,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lpt
LSI,"Life Storage, Inc.",105.96,4943075430,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lsi
LITB,"LightInTheBox Holding Co., Ltd.",1.43,96136303.12,n/a,2013,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,52.88,10586189447,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/lnc
LIN,Linde plc,188.91,1.02E+11,n/a,2018,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lin
LNN,Lindsay Corporation,88.26,952002280.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lnn
LN,LINE Corporation,35.33,8511178667,n/a,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ln
LINX,Linx S.A.,7.61,1384341249,n/a,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/linx
LGF.A,Lions Gate Entertainment Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgf.a
LGF.B,Lions Gate Entertainment Corporation,n/a,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/lgf.b
LAD,"Lithia Motors, Inc.",131.07,3042841429,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lad
LAC,Lithium Americas Corp.,3.2,284716118.4,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/lac
LYV,"Live Nation Entertainment, Inc.",69.51,14815869032,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/lyv
LTHM,Livent Corporation,6.15,897775444.1,n/a,2018,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lthm
RAMP,"LiveRamp Holdings, Inc.",42.36,2865233196,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/ramp
LYG,Lloyds Banking Group Plc,2.39,41943401355,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,13.66,245652287.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,384.11,1.08E+11,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/lmt
L,Loews Corporation,48.07,14535408427,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/l
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,4.8,572184960,n/a,2017,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/loma
LPX,Louisiana-Pacific Corporation,24.04,2865246008,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",112.2,87067200000,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,4.67,134418767.5,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxu
LKSD,"LSC Communications, Inc.",1.3,43616553.5,n/a,2016,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/lksd
LTC,"LTC Properties, Inc.",48.8,1939906921,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",1.46,44499299.12,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",9.41,270077304,n/a,2007,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,15.71,410435893.8,n/a,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxfr
LDL,"Lydall, Inc.",20.11,352621328.9,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,17.67,668538671.9,n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,77.38,25941313968,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,146.21,19543405137,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mtb
MDC,"M.D.C. Holdings, Inc.",38.67,2395782642,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",36.14,998091607.2,n/a,1993,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mho
MAC,Macerich Company (The),28.53,4030301377,n/a,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,20.37,1844579928,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cli
MFD,Macquarie First Trust Global,9.8,83764931.6,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/mfd
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,23.24,289763129.3,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Corporation ,37.82,3262373925,n/a,2004,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mic
BMA,Macro Bank Inc.,23.31,1489509000,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,14.76,4558943532,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,6.33,132594028.9,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/mcn
MMP,Magellan Midstream Partners L.P.,66.68,15229940579,n/a,n/a,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",50.11,15743725664,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,10.11,347476554.9,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/mx
MGY,Magnolia Oil & Gas Corporation,10.21,2654473682,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mgy
MH^A,"Maiden Holdings, Ltd.",5.08,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",5.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^c
MH^D,"Maiden Holdings, Ltd.",4.52,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^d
MHLA,"Maiden Holdings, Ltd.",18.07,0,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhla
MHNC,"Maiden Holdings, Ltd.",22.4,0,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,44.11,2784903685,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/main
MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,21.12,582775522.6,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,2.59,217582160,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnk
MANU,Manchester United Ltd.,17.1,2813401269,n/a,2012,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",12.5,441844325,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mtw
MN,"Manning & Napier, Inc.",1.9,29679130.5,n/a,2011,Finance,Investment Managers,https://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,81.74,4891329284,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,16.61,32512248432,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,11.84,9519859068,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,49.21,32395893934,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",36.08,1410398265,n/a,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),33.56,1037668220,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/mcs
MPX,Marine Products Corporation,15.13,515113771,n/a,n/a,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",14.46,313100991.8,n/a,1998,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,1143.08,15800589086,n/a,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mkl
VAC,Marriott Vacations Worldwide Corporation,98.59,4291359366,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",99.89,50575424769,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",253.77,15845277498,n/a,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,40.73,11789543124,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,53.39,1335491907,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",62.87,4797644341,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,281.37,2.85E+11,n/a,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,15.65,1825518132,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,58.84,1200302167,n/a,n/a,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",35.53,1522638683,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",10.52,203181523.2,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mlp
MAXR,Maxar Technologies Inc.,7.08,421931594.6,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/maxr
MMS,"Maximus, Inc.",76.94,4909606414,n/a,1997,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",19.82,1411587595,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxl
MEC,"Mayville Engineering Company, Inc.",13.22,260966713.1,n/a,2019,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/mec
MBI,"MBIA, Inc.",9,762808347,n/a,1987,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mbi
MKC,"McCormick & Company, Incorporated",162.87,21584540728,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc.v
MDR,"McDermott International, Inc.",4.72,857762390.4,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,217.97,1.66E+11,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,2.03,734773430.7,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mux
MCK,McKesson Corporation,138.27,25566693364,n/a,n/a,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",26.89,5352695085,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mdu
MTL,Mechel PAO,1.75,437084282.3,n/a,2004,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mtl
MTL^,Mechel PAO,0.7738,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtl^
MDLA,"Medallia, Inc.",35.62,4367153625,n/a,2019,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mdla
MPW,"Medical Properties Trust, Inc.",18.59,8296592205,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,99.96,1183159947,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,2.57,139998722.3,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/mcc
MCV,Medley Capital Corporation,24.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,24.65,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/mcx
MDLQ,Medley LLC,19,0,n/a,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlq
